PRODUCT NAME,PRODUCT URLS,PRODUCT PRICE,PRODUCT RATING,REVIEW COUNT
Wildcraft Work Packs'18 25 Ltrs Blue Laptop Backpack (ACE),https://amazon.in/Wildcraft-Packs18-Laptop-Backpack-ACE/dp/B07GS9ZWFX/ref=sr_1_258?crid=2M096C61O4MLT&keywords=bags&qid=1679428948&sprefix=ba%2Caps%2C358&sr=8-258,"1,199.",3.6 out of 5 stars,
Dell Essential Backpack 15 (ES1520P),https://amazon.in/Dell-Essential-Backpack-15-ES1520P/dp/B07TTCXHRH/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1679428948&sprefix=ba%2Caps%2C358&sr=8-259,"1,249.",4.0 out of 5 stars,",57"
Wildcraft Streak 2.0 Plus Laptop Backpack 20L (Black),https://amazon.in/Wildcraft-Streak-Laptop-Backpack-Black/dp/B07YYLL4MP/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1679428948&sprefix=ba%2Caps%2C358&sr=8-260,808,4.1 out of 5 stars,
F Gear President Brown 30 liter Laptop Backpack Sch Bag,https://amazon.in/F-Gear-President-Brown-Laptop-Backpack/dp/B06XW7FSHF/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1679428948&sprefix=ba%2Caps%2C358&sr=8-261,"1,630",4.3 out of 5 stars,1
"Artistix Alpine Business Class Series | Anti Theft Laptop Backpack (32 Litre, 15.6 inch) (Black)",https://amazon.in/Artistix-Alpine-Laptop-Backpack-Business/dp/B08SVV5HZY/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1679428948&sprefix=ba%2Caps%2C358&sr=8-262,"1,290",4.5 out of 5 stars,",03"
Protecta Oscar 360˚ Protection Waterproof 15.6 Inch Laptop Bag for Men & Women Ideal for Office & College with Soft Interiors & Retractable Handle - (Elephants Print),https://amazon.in/Protecta-Protection-Waterproof-Interiors-Retractable/dp/B0B6G648XY/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1679428948&sprefix=ba%2Caps%2C358&sr=8-263,"1,770",4.5 out of 5 stars,
F Gear Samurai Black 30 liter Laptop Backpack Sch Bag,https://amazon.in/F-Gear-Samurai-Black-Laptop-Backpack/dp/B071F2M8CW/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1679428948&sprefix=ba%2Caps%2C358&sr=8-264,"1,011",4.1 out of 5 stars,
Gear ECO1 24L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women- Grey-Black-Yellow,https://amazon.in/Gear-Polyester-Laptop-Backpack-LBPECONO10412/dp/B012NW0J30/ref=sr_1_265?crid=2M096C61O4MLT&keywords=bags&qid=1679428948&sprefix=ba%2Caps%2C358&sr=8-265,"1,783",4.2 out of 5 stars,",42"
Wildcraft 31.5 Ltrs Pack 2 Folk Navy Casual Backpack (12245_Folk_Navy)(HxWxD : 18.5x13x8)(inches),https://amazon.in/Wildcraft-Casual-Backpack-12245_Folk_Navy-HxWxD/dp/B083698S54/ref=sr_1_266?crid=2M096C61O4MLT&keywords=bags&qid=1679428948&sprefix=ba%2Caps%2C358&sr=8-266,"1,030",4.3 out of 5 stars,
"WALKENT ARCTIC HUNTER 17"" Laptop Bag 32L (Bold) Anti-Theft, Water Resistant, Expandable, External USB for Home Office Men Women",https://amazon.in/Waterproof-Expandable-Bold-Anti-Theft-External/dp/B09T738CK1/ref=sr_1_267?crid=2M096C61O4MLT&keywords=bags&qid=1679428948&sprefix=ba%2Caps%2C358&sr=8-267,892,4.6 out of 5 stars,
KILLER Casual College Bags Munich 29L Trendy Polyester Laptop Backpack,https://amazon.in/KILLER-Polyester-Orange-Laptop-Backpack/dp/B07B516P18/ref=sr_1_268?crid=2M096C61O4MLT&keywords=bags&qid=1679428948&sprefix=ba%2Caps%2C358&sr=8-268,854,4.2 out of 5 stars,1
HOT SHOT Kids Bag 031|Unicorn Bag|School Bag|2TO5 Years|BOY & Girl|10 Liters Preschool & Nursery Waterproof Plush Bag,https://amazon.in/HOT-SHOT-031-Preschool-Waterproof/dp/B0BRSK96SM/ref=sr_1_269?crid=2M096C61O4MLT&keywords=bags&qid=1679428948&sprefix=ba%2Caps%2C358&sr=8-269,"1,535",4.0 out of 5 stars,
wildcraft Nylon 40 ltrs Black Laptop Bag (Trident XL 2_Black),https://amazon.in/Wildcraft-Laptop-Trident-XL-2_Black/dp/B019DWD8SQ/ref=sr_1_270?crid=2M096C61O4MLT&keywords=bags&qid=1679428948&sprefix=ba%2Caps%2C358&sr=8-270,"3,505",4.4 out of 5 stars,6
"uppercase Laptop Backpack 1600EBP Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls , 750 Days warranty",https://amazon.in/uppercase-Backpack-1600EBP1-resistant-sustainable/dp/B0B68ZS5G1/ref=sr_1_271?crid=2M096C61O4MLT&keywords=bags&qid=1679428948&sprefix=ba%2Caps%2C358&sr=8-271,"1,047",4.2 out of 5 stars,7
"HAMMONDS FLYCATCHER Genuine Leather Laptop Bag for Men/Office Bag for Men, Brushwood | Fits Upto 14 Inch Laptop/MacBook | Leather Bag with Shoulder Straps | Laptop Messenger Bag/Leather Bag for Men",https://amazon.in/Hammonds-Flycatcher-Genuine-Brushwood-Messenger/dp/B0916G3WW7/ref=sr_1_272?crid=2M096C61O4MLT&keywords=bags&qid=1679428948&sprefix=ba%2Caps%2C358&sr=8-272,"1,232",4.2 out of 5 stars,",24"
"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://amazon.inhttps://aax-eu.amazon.in/x/c/RK-_8uZ93PVgZGgn4dDrMV8AAAGHBcQQhwMAAAH2AQBvbm9fdHhuX2JpZDMgICBOL0EgICAgICAgICAgICCFdORp/https://www.amazon.in/uppercase-Backpack-2300EBP1-repellent-sustainable/dp/B0B68Z3X7D/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.ae694cc5-132b-4ca2-a543-9d6ce458829e%3Aamzn1.sym.ae694cc5-132b-4ca2-a543-9d6ce458829e&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0B68Z3X7D&pd_rd_r=222a4bbd-8bb8-4137-9eec-74268911ad54&pd_rd_w=tCF8s&pd_rd_wg=SzBUq&pf_rd_p=ae694cc5-132b-4ca2-a543-9d6ce458829e&pf_rd_r=20DHX0PQ90AP0G8R6Y5G&qid=1679428948&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C358&sr=1-257-06195d41-65bd-48f4-8e70-03d97b6094ec,339,4.0 out of 5 stars,7
F Gear Samurai Brown 30 liter Laptop Backpack Sch Bag,https://amazon.in/F-Gear-Samurai-Brown-Laptop-Backpack/dp/B071HNJXTF/ref=sr_1_289?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-289,"1,249.",4.4 out of 5 stars,
Heart Home Rexien Disney Mickey Mouse Printed Kids School Bag|Zipper Closure With 3 Comparments|Size 27 x 22 x 40 CM (Green)-HS_38_HEARTH21105,https://amazon.in/Heart-Home-Printed-Backpack-HS_38_HEARTH21105/dp/B095CGX9RT/ref=sr_1_290?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-290,"1,199.",3.9 out of 5 stars,8
"PUJI Travel Duffel Bag, overnight shoulder Bag, weekender carry on for women, Women's travel bags Shoulder Weekender Overnight Bag for Women, sports Gym Bag, Sports Tote Gym Bag, workout duffel bag (SIMPLE BAG)( Multicolor )",https://amazon.in/PUJI-Bag-overnight-weekender-Multicolor/dp/B0B3RTVM2J/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-291,"1,249.",3.8 out of 5 stars,6
"Skybags Arthur 30 L Laptop Backpack (Grey), Free Size (PLBPARTHGRY)",https://amazon.in/Skybags-Arthur-Laptop-Backpack-Grey/dp/B07SRFGK6H/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-292,892,3.9 out of 5 stars,8
"Vezela Set of 4 Casual Laptop Bag (35L) with USB Charging Feature with Lunch Bag, Pencil Case & Pouch, School Bag for Girls and Boys, College Bags for Girls, Laptop Backpack",https://amazon.in/Vezela-Laptop-Charging-Feature-Pencil/dp/B077KXTZ2K/ref=sr_1_293?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-293,697,4.2 out of 5 stars,7
"Osaka Pro Series-11 Waterproof DSLR Backpack Camera Bag, Lens Accessories Carry Case for Nikon, Canon, Olympus, Pentax & Others-Made in India",https://amazon.in/Osaka-Pro-Waterproof-Accessories-Others-Made/dp/B081Z1TVPQ/ref=sr_1_294?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-294,559,3.9 out of 5 stars,6
"AirCase Premium Canvas Backpack fits Upto 15.6"" Laptop, Lightweight & Easy to Clean, Spacious Bag for Office/ Travel/ College, Men & Women",https://amazon.in/AirCase-Backpack-Lightweight-Spacious-Warranty/dp/B0B2PCCXMN/ref=sr_1_295?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-295,"1,499",4.7 out of 5 stars,
"Arctic Hunter Mens Sling Bag,Mens Shoulder Bag,Crossbody Bag for Men,Chest Bag,Daypack,Shockproof Compartment for iPad,Suitable for College,Outdoor Travels and Business Daily Use for Men,Black",https://amazon.in/Shoulder-Crossbody-Shockproof-Compartment-k00063-Black/dp/B09HV9QYFB/ref=sr_1_296?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-296,"1,899",4.4 out of 5 stars,3
"F Gear Firefly V2 Laptop Rucksack 40 Liters (Navy blue, Yellow) Sch Bag",https://amazon.in/Gear-Firefly-Laptop-Rucksack-Liters/dp/B074DWN7NS/ref=sr_1_297?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-297,865,4.2 out of 5 stars,1
Kore Regular Gym Bag,https://amazon.in/Kore-K-REGULAR-GYM-BAG-Regular-Gym-Bag/dp/B09VLK27NF/ref=sr_1_298?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-298,999,2.9 out of 5 stars,",84"
POSSHUSA 15.6 Anti Theft Laptop Backpack with USB Charging Port Unisex Bag for College Office Suitable for Men Women,https://amazon.in/POSSHUSA-Backpack-Charging-College-Suitable/dp/B0BX8ZZ769/ref=sr_1_299?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-299,"1,329",4.4 out of 5 stars,",33"
"TRAWOC 55L Travel Bag Front & Top Open Backpack for Hiking Trekking Camping, Rucksack with Rain Cover and Shoe Compartment SHK017, 1 Year Warranty",https://amazon.in/TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B08PD87QWP/ref=sr_1_300?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-300,"1,407",3.8 out of 5 stars,
"Good Friends Blowzy Bags Laptop Messenger Bags for Men, Laptop Bags for Womens, Office Bags for Man, Laptop Briefcase, 15.6 inch Laptop Bag (Tan)",https://amazon.in/GOOD-FRIENDS-Blowzy-Messenger-Briefcase/dp/B088LG4CYY/ref=sr_1_301?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-301,59,4.2 out of 5 stars,
F Gear Colorado Navy Lmn yelw 39 Ltrs Laptop Backpack (3813),https://amazon.in/Gear-Colorado-Navy-Laptop-Backpack/dp/B097K6SPH7/ref=sr_1_302?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-302,630,4.5 out of 5 stars,",52"
Mutay Gym Bag/Sports Bag/Fitness Bag 40cm (Blue),https://amazon.in/Mutay-Sports-Fitness-40cm-Blue/dp/B0BXT4RX8R/ref=sr_1_303?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-303,"1,705",4.0 out of 5 stars,7
Oscaurt Anti theft Travel Backpack Business Water Resistant Bag with USB Charging Port and Hidden Pocket for College Student Work Men,https://amazon.in/Oscaurt-Backpack-Business-Resistant-Charging/dp/B072ZXD8LD/ref=sr_1_304?crid=2M096C61O4MLT&keywords=bags&qid=1679429033&sprefix=ba%2Caps%2C358&sr=8-304,527,4 Stars & Up,
Kore Regular Gym Bag,https://amazon.in/Kore-K-REGULAR-GYM-BAG-Regular-Gym-Bag/dp/B09VLK27NF/ref=sr_1_305?crid=2M096C61O4MLT&keywords=bags&qid=1679429035&sprefix=ba%2Caps%2C358&sr=8-305,"1,249.",2.9 out of 5 stars,",84"
"Good Friends Blowzy Bags Laptop Messenger Bags for Men, Laptop Bags for Womens, Office Bags for Man, Laptop Briefcase, 15.6 inch Laptop Bag (Tan)",https://amazon.in/GOOD-FRIENDS-Blowzy-Messenger-Briefcase/dp/B088LG4CYY/ref=sr_1_306?crid=2M096C61O4MLT&keywords=bags&qid=1679429035&sprefix=ba%2Caps%2C358&sr=8-306,"1,199.",3.8 out of 5 stars,
